MC05364,Lagos,NY,28.844315,-117.298509,2003-08-07,2003,Aug-03," 26,885.70 ",259,34,Yes,Yes,4.6,Happy Meal,Yes,Afternoon,1.24
MC05365,San Antonio,AZ,28.565313,-77.726621,2003-08-08,2003,Aug-03," 29,306.38 ",852,19,Yes,Yes,3,Drinks,No,Afternoon,1.25
MC05366,San Jose,AZ,43.113023,-112.526868,2003-08-10,2003,Aug-03," 32,815.59 ",491,31,No,Yes,4.5,Fries,Yes,Afternoon,1.48
MC05367,Phoenix,TX,28.289141,-108.399527,2003-08-12,2003,Aug-03," 41,072.54 ",717,32,No,Yes,4.3,Desserts,Yes,Morning,1.37
MC05368,Phoenix,TX,36.793893,-99.939347,2003-08-13,2003,Aug-03," 28,983.54 ",983,5,Yes,No,1.1,Fries,No,Late Night,1.46
MC05369,Philadelphia,TX,31.115253,-94.055062,2003-08-15,2003,Aug-03," 42,895.97 ",216,15,No,Yes,3,Fries,No,Evening,1.39
MC05370,San Diego,AZ,27.311147,-105.19077,2003-08-16,2003,Aug-03," 43,019.66 ",997,10,No,No,4.5,Desserts,Yes,Morning,0.91
MC05371,Houston,IL,28.044317,-96.244946,2003-08-18,2003,Aug-03," 14,822.48 ",360,36,No,No,1.5,Fries,Yes,Late Night,1.25
MC05372,Phoenix,CA,46.996836,-94.224872,2003-08-20,2003,Aug-03," 32,094.86 ",956,48,No,No,3.2,Burgers,Yes,Morning,1.17
MC05373,Dallas,TX,48.657632,-112.390307,2003-08-21,2003,Aug-03," 6,760.13 ",949,16,Yes,No,3.9,Happy Meal,Yes,Afternoon,0.99
MC05374,Philadelphia,CA,47.032344,-87.741061,2003-08-23,2003,Aug-03," 15,511.41 ",234,14,Yes,Yes,5,Desserts,No,Afternoon,1.33
MC05375,Philadelphia,NY,31.666803,-76.153735,2003-08-24,2003,Aug-03," 14,536.10 ",740,43,Yes,Yes,2.5,Drinks,No,Morning,1.48
MC05376,Philadelphia,CA,29.05492,-69.420711,2003-08-26,2003,Aug-03," 37,100.95 ",131,17,Yes,No,1.3,Desserts,Yes,Late Night,0.87
MC05377,Phoenix,CA,36.808294,-121.409385,2003-08-28,2003,Aug-03," 38,045.26 ",217,18,No,Yes,2.2,Drinks,Yes,Evening,1.25
MC05378,Los Angeles,CA,27.507848,-107.043238,2003-08-29,2003,Aug-03," 22,473.23 ",650,32,Yes,Yes,2.5,Drinks,No,Afternoon,0.93
MC05379,Phoenix,TX,35.220744,-103.074597,2003-08-31,2003,Aug-03," 15,154.04 ",315,19,No,No,3.1,Drinks,No,Morning,1.41
MC05380,Lagos,CA,36.263532,-96.547032,2003-09-01,2003,Sep-03," 11,079.50 ",102,45,Yes,Yes,2.5,Fries,No,Evening,0.81
MC05381,Houston,AZ,42.62874,-91.213764,2003-09-03,2003,Sep-03," 20,144.19 ",759,24,No,Yes,4.3,Burgers,Yes,Late Night,1.2
MC05382,San Antonio,IL,36.481863,-102.435817,2003-09-05,2003,Sep-03," 15,980.85 ",603,46,No,No,3.8,Drinks,No,Morning,0.95
MC05383,San Diego,TX,40.504203,-119.089984,2003-09-06,2003,Sep-03," 6,150.14 ",908,35,Yes,No,3.8,Burgers,No,Evening,1.48
MC05384,Dallas,NY,32.316346,-112.093867,2003-09-08,2003,Sep-03," 11,975.88 ",379,5,Yes,No,2.1,Drinks,Yes,Morning,0.83
MC05385,Phoenix,TX,26.364841,-86.773211,2003-09-09,2003,Sep-03," 43,728.55 ",419,50,Yes,No,3.3,Fries,No,Evening,1.45
MC05386,Chicago,AZ,36.303346,-78.756622,2003-09-11,2003,Sep-03," 19,959.16 ",617,8,No,Yes,2.1,Happy Meal,No,Morning,1.01
MC05387,Chicago,CA,36.863258,-96.89822,2003-09-13,2003,Sep-03," 39,298.99 ",488,24,Yes,No,3.2,Drinks,No,Morning,1.03
MC05388,San Jose,CA,40.413732,-119.117556,2003-09-14,2003,Sep-03," 17,762.37 ",850,49,No,Yes,3,Desserts,Yes,Late Night,1.27
MC05389,San Jose,AZ,36.596746,-76.119018,2003-09-16,2003,Sep-03," 17,151.81 ",518,50,Yes,Yes,2.8,Fries,No,Evening,1.27
MC05390,San Diego,NY,30.196156,-77.833823,2003-09-17,2003,Sep-03," 28,815.03 ",332,9,No,No,4.1,Fries,Yes,Afternoon,1.21
MC05391,Houston,IL,39.712551,-68.236996,2003-09-19,2003,Sep-03," 33,366.54 ",705,22,Yes,No,2.5,Desserts,Yes,Morning,1.49
MC05392,San Antonio,PA,26.450727,-79.151006,2003-09-21,2003,Sep-03," 32,724.97 ",629,22,Yes,Yes,2.6,Burgers,No,Afternoon,1.34
MC05393,Philadelphia,NY,43.550876,-94.673248,2003-09-22,2003,Sep-03," 42,065.39 ",958,5,Yes,Yes,4.6,Fries,No,Afternoon,1.45
MC05394,San Jose,CA,43.962446,-77.72998,2003-09-24,2003,Sep-03," 41,381.55 ",134,28,No,No,1.9,Drinks,Yes,Morning,1.29
MC05395,Chicago,CA,30.058493,-119.377214,2003-09-26,2003,Sep-03," 20,807.06 ",958,14,No,Yes,2.6,Fries,No,Afternoon,0.97
MC05396,Houston,PA,49.182671,-109.765556,2003-09-27,2003,Sep-03," 49,440.66 ",643,15,Yes,No,1.6,Fries,No,Evening,0.96
MC05397,Chicago,IL,43.488638,-96.21668,2003-09-29,2003,Sep-03," 33,646.69 ",451,24,Yes,Yes,4,Desserts,No,Evening,1.33
MC05398,San Jose,PA,39.540588,-69.366207,2003-09-30,2003,Sep-03," 19,070.69 ",940,42,No,No,3.2,Burgers,Yes,Evening,1.27
MC05399,Philadelphia,CA,28.83558,-120.918649,2003-10-02,2003,Oct-03," 10,669.21 ",368,16,No,Yes,4.7,Fries,No,Afternoon,0.8
MC05400,San Antonio,AZ,41.753192,-77.130553,2003-10-04,2003,Oct-03," 18,494.02 ",905,26,No,No,4.3,Burgers,No,Morning,1.16
MC05401,Chicago,CA,43.100383,-105.371533,2003-10-05,2003,Oct-03," 19,829.12 ",508,19,No,Yes,4.4,Desserts,Yes,Evening,1.47
MC05402,Chicago,CA,40.764811,-108.798334,2003-10-07,2003,Oct-03," 47,746.83 ",178,10,No,No,2.8,Desserts,No,Evening,1.06
MC05403,Lagos,CA,37.956013,-90.640598,2003-10-08,2003,Oct-03," 38,461.23 ",562,36,No,Yes,3.7,Drinks,Yes,Morning,1.05
MC05404,Chicago,CA,33.729541,-75.042018,2003-10-10,2003,Oct-03," 42,814.91 ",849,48,Yes,No,2.7,Desserts,Yes,Morning,0.81
MC05405,Dallas,PA,47.172704,-107.15502,2003-10-12,2003,Oct-03," 6,413.04 ",351,36,Yes,No,3.8,Drinks,Yes,Afternoon,0.98
MC05406,Dallas,NY,34.014866,-113.626026,2003-10-13,2003,Oct-03," 16,367.26 ",238,37,No,Yes,4.7,Burgers,No,Morning,0.87
MC05407,San Jose,CA,30.99313,-85.887192,2003-10-15,2003,Oct-03," 39,698.28 ",130,18,No,Yes,3,Happy Meal,No,Afternoon,1.32
MC05408,San Jose,CA,47.840642,-117.617577,2003-10-16,2003,Oct-03," 16,204.61 ",391,42,Yes,Yes,1.7,Desserts,No,Evening,1.05
MC05409,San Jose,NY,48.450734,-122.70007,2003-10-18,2003,Oct-03," 49,325.51 ",745,31,Yes,No,4.7,Drinks,No,Morning,1.49
MC05410,Lagos,TX,34.6106,-73.192407,2003-10-20,2003,Oct-03," 24,871.27 ",407,11,No,No,4.2,Burgers,No,Morning,1.25
MC05411,Phoenix,TX,27.232075,-94.305441,2003-10-21,2003,Oct-03," 44,988.79 ",116,19,No,Yes,3.9,Happy Meal,Yes,Morning,1.16
MC05412,Phoenix,PA,42.619662,-83.205564,2003-10-23,2003,Oct-03," 46,412.23 ",623,29,Yes,No,2.4,Desserts,No,Afternoon,1.29
MC05413,Chicago,AZ,44.135352,-121.310937,2003-10-24,2003,Oct-03," 49,094.98 ",296,35,No,No,3.9,Drinks,No,Afternoon,1.42
MC05414,Philadelphia,TX,32.170649,-102.86239,2003-10-26,2003,Oct-03," 8,403.96 ",938,10,Yes,No,1.9,Drinks,Yes,Afternoon,1.31
MC05415,Dallas,CA,35.261525,-72.153945,2003-10-28,2003,Oct-03," 25,159.34 ",372,31,Yes,No,4.4,Desserts,Yes,Late Night,0.96
MC05416,San Jose,TX,36.774193,-90.632689,2003-10-29,2003,Oct-03," 9,106.94 ",243,6,No,No,1.9,Drinks,No,Evening,1.23
MC05417,Houston,CA,31.768162,-119.115607,2003-10-31,2003,Oct-03," 16,077.60 ",695,31,No,Yes,2.4,Happy Meal,Yes,Evening,1.5
MC05418,San Diego,AZ,35.271626,-101.289873,2003-11-01,2003,Nov-03," 26,164.81 ",842,34,Yes,No,2.9,Happy Meal,Yes,Morning,1.12
MC05419,Chicago,IL,27.116951,-115.065624,2003-11-03,2003,Nov-03," 16,821.79 ",444,44,Yes,No,4.2,Drinks,No,Afternoon,0.93
MC05420,Phoenix,IL,48.048524,-91.912341,2003-11-05,2003,Nov-03," 27,833.66 ",892,29,Yes,Yes,1.7,Desserts,No,Evening,1.03
MC05421,San Diego,TX,29.340997,-111.58553,2003-11-06,2003,Nov-03," 42,614.03 ",835,34,Yes,Yes,3.5,Drinks,No,Afternoon,1.45
MC05422,Chicago,TX,41.492943,-115.223607,2003-11-08,2003,Nov-03," 30,322.86 ",825,16,Yes,Yes,4,Burgers,Yes,Late Night,1.48
MC05423,San Jose,IL,49.653469,-111.975686,2003-11-10,2003,Nov-03," 22,594.74 ",366,6,Yes,Yes,3,Happy Meal,No,Afternoon,1.45
MC05424,San Jose,TX,25.067763,-90.299174,2003-11-11,2003,Nov-03," 12,433.92 ",158,44,No,No,3.7,Desserts,No,Morning,1.13
MC05425,San Diego,TX,41.946594,-105.892608,2003-11-13,2003,Nov-03," 34,531.07 ",217,49,Yes,No,2.4,Burgers,No,Afternoon,0.94
MC05426,Phoenix,CA,26.032593,-84.59354,2003-11-14,2003,Nov-03," 35,505.56 ",80,11,Yes,No,4.4,Burgers,Yes,Afternoon,1.11
MC05427,Philadelphia,TX,49.02927,-86.599999,2003-11-16,2003,Nov-03," 5,730.49 ",895,28,Yes,No,4.8,Desserts,No,Morning,1.1
MC05428,Los Angeles,TX,29.591744,-82.670071,2003-11-18,2003,Nov-03," 42,958.60 ",752,33,No,Yes,3.7,Happy Meal,Yes,Late Night,1.34
MC05429,Los Angeles,CA,42.942175,-96.880012,2003-11-19,2003,Nov-03," 47,332.40 ",351,10,Yes,Yes,4,Happy Meal,Yes,Afternoon,1.4
MC05430,Chicago,IL,41.62922,-116.286667,2003-11-21,2003,Nov-03," 12,390.74 ",290,13,No,Yes,1.5,Happy Meal,No,Afternoon,1.44
MC05431,San Antonio,TX,29.292174,-77.764326,2003-11-22,2003,Nov-03," 21,094.03 ",654,22,Yes,Yes,4,Drinks,No,Morning,1.17
MC05432,Houston,PA,26.833739,-119.165184,2003-11-24,2003,Nov-03," 34,173.55 ",307,36,No,Yes,2.4,Burgers,Yes,Late Night,1.46
MC05433,San Antonio,TX,43.846861,-116.881736,2003-11-26,2003,Nov-03," 36,412.73 ",376,46,Yes,No,4.8,Drinks,Yes,Afternoon,1.3
MC05434,Philadelphia,NY,40.612058,-72.769754,2003-11-27,2003,Nov-03," 12,324.38 ",598,32,Yes,No,3.1,Drinks,No,Late Night,1.47
MC05435,Chicago,NY,36.540748,-72.474035,2003-11-29,2003,Nov-03," 39,892.76 ",482,44,No,Yes,5,Fries,Yes,Evening,1.28
MC05436,Lagos,CA,49.844407,-101.251123,2003-11-30,2003,Nov-03," 12,808.99 ",508,32,No,No,1.8,Happy Meal,Yes,Afternoon,1.07
MC05437,Philadelphia,AZ,40.713423,-90.753919,2003-12-02,2003,Dec-03," 31,035.32 ",778,33,Yes,Yes,2.4,Desserts,No,Morning,0.83
MC05438,Chicago,PA,40.71025,-92.573098,2003-12-04,2003,Dec-03," 35,971.31 ",880,25,No,Yes,3,Desserts,Yes,Evening,1.47
MC05439,San Jose,CA,43.782027,-118.518656,2003-12-05,2003,Dec-03," 45,472.15 ",830,47,No,No,4.7,Drinks,Yes,Late Night,1.28
MC05440,San Jose,CA,42.226134,-97.914713,2003-12-07,2003,Dec-03," 46,668.76 ",950,50,Yes,No,1.5,Fries,Yes,Late Night,1.47
MC05441,San Antonio,CA,44.963139,-87.771307,2003-12-08,2003,Dec-03," 44,782.05 ",270,39,No,Yes,2.1,Happy Meal,Yes,Evening,1.26
MC05442,Houston,CA,29.999012,-115.015965,2003-12-10,2003,Dec-03," 25,188.86 ",920,45,Yes,No,3.2,Drinks,Yes,Afternoon,1.22
MC05443,Dallas,NY,29.109727,-73.279705,2003-12-12,2003,Dec-03," 46,270.06 ",468,26,Yes,No,3.9,Fries,No,Evening,0.93
MC05444,San Antonio,AZ,40.765334,-115.883526,2003-12-13,2003,Dec-03," 43,278.34 ",274,41,No,No,1.7,Drinks,Yes,Late Night,1.1
MC05445,San Diego,CA,41.430892,-86.400081,2003-12-15,2003,Dec-03," 27,890.43 ",303,48,Yes,No,2.2,Burgers,Yes,Morning,1.12
MC05446,Philadelphia,PA,30.740173,-95.900862,2003-12-16,2003,Dec-03," 9,428.77 ",723,40,No,Yes,1,Drinks,Yes,Morning,1.17
MC05447,Los Angeles,PA,43.906928,-106.908281,2003-12-18,2003,Dec-03," 26,684.32 ",266,18,No,No,3.8,Happy Meal,No,Evening,0.94
MC05448,Los Angeles,CA,47.782388,-78.799058,2003-12-20,2003,Dec-03," 8,715.85 ",683,36,Yes,No,2.5,Desserts,No,Afternoon,1.48
MC05449,Chicago,IL,27.269519,-121.49375,2003-12-21,2003,Dec-03," 6,935.55 ",820,24,Yes,Yes,3.7,Desserts,No,Evening,0.96
MC05450,Houston,TX,35.253004,-86.379025,2003-12-23,2003,Dec-03," 20,021.25 ",915,15,Yes,Yes,1.6,Desserts,No,Morning,1.15
MC05451,Los Angeles,NY,41.991086,-119.610309,2003-12-25,2003,Dec-03," 24,294.11 ",650,5,Yes,Yes,3,Burgers,Yes,Late Night,1.44
MC05452,Houston,TX,43.542928,-79.760671,2003-12-26,2003,Dec-03," 21,899.63 ",437,50,Yes,Yes,3.4,Burgers,Yes,Evening,1.26
MC05453,Houston,AZ,25.918658,-104.309314,2003-12-28,2003,Dec-03," 13,631.06 ",243,37,No,No,4.1,Desserts,Yes,Morning,1.34
MC05454,San Jose,PA,47.989202,-80.498068,2003-12-29,2003,Dec-03," 23,738.51 ",853,34,No,Yes,1.9,Fries,No,Afternoon,1.23
MC05455,Chicago,CA,44.97978,-82.591027,2003-12-31,2003,Dec-03," 25,425.85 ",92,34,Yes,No,3.7,Fries,Yes,Afternoon,1.31
MC05456,Houston,CA,40.379709,-81.219673,2004-01-02,2004,Jan-04," 14,723.26 ",550,36,Yes,Yes,2.7,Drinks,Yes,Morning,1.28
MC05457,Houston,CA,29.271109,-101.807492,2004-01-03,2004,Jan-04," 29,291.26 ",363,36,Yes,No,2.9,Desserts,Yes,Late Night,0.83
MC05458,San Antonio,TX,48.129982,-114.010018,2004-01-05,2004,Jan-04," 9,657.34 ",51,37,Yes,No,4.5,Burgers,No,Late Night,0.91
MC05459,San Antonio,TX,25.249517,-78.166397,2004-01-06,2004,Jan-04," 14,972.57 ",571,15,No,No,4.8,Happy Meal,Yes,Late Night,1.08
MC05460,Los Angeles,IL,41.685085,-94.315945,2004-01-08,2004,Jan-04," 32,969.73 ",617,16,No,Yes,3.5,Fries,No,Afternoon,1.38
MC05461,San Diego,NY,33.863302,-94.133611,2004-01-10,2004,Jan-04," 42,052.31 ",483,5,No,No,4.2,Burgers,Yes,Evening,0.81
MC05462,Los Angeles,CA,42.327797,-116.864046,2004-01-11,2004,Jan-04," 38,970.75 ",74,29,No,Yes,1.4,Happy Meal,Yes,Afternoon,1.22
MC05463,Phoenix,TX,32.125574,-84.964284,2004-01-13,2004,Jan-04," 34,986.93 ",69,32,Yes,No,2.6,Happy Meal,Yes,Afternoon,1.3
MC05464,Los Angeles,AZ,34.099744,-109.517113,2004-01-14,2004,Jan-04," 49,953.91 ",678,40,No,Yes,3.5,Drinks,No,Late Night,1.01
MC05465,Houston,TX,30.544866,-80.411521,2004-01-16,2004,Jan-04," 32,150.81 ",327,21,No,Yes,1.9,Happy Meal,Yes,Afternoon,0.83
MC05466,San Jose,TX,26.985833,-109.008941,2004-01-18,2004,Jan-04," 12,790.78 ",119,46,No,Yes,3.5,Drinks,Yes,Morning,1.37
MC05467,San Jose,AZ,30.531821,-119.781927,2004-01-19,2004,Jan-04," 10,286.15 ",298,8,No,Yes,3.6,Burgers,Yes,Afternoon,0.94
MC05468,San Jose,PA,28.490091,-90.372413,2004-01-21,2004,Jan-04," 13,361.72 ",881,10,No,No,3.7,Desserts,Yes,Afternoon,1.16
MC05469,San Diego,CA,44.636835,-89.317149,2004-01-22,2004,Jan-04," 35,592.63 ",979,48,No,Yes,3.4,Fries,No,Morning,1.27
MC05470,Los Angeles,CA,39.259605,-71.747891,2004-01-24,2004,Jan-04," 42,089.79 ",677,12,Yes,No,3.4,Fries,No,Afternoon,0.96
MC05471,Dallas,AZ,45.336586,-119.083908,2004-01-26,2004,Jan-04," 30,413.02 ",171,47,No,No,5,Fries,Yes,Late Night,1.25
MC05472,San Antonio,TX,35.997901,-79.814019,2004-01-27,2004,Jan-04," 39,993.84 ",517,6,Yes,Yes,4.5,Happy Meal,No,Evening,1.48
MC05473,Lagos,TX,36.048051,-123.760118,2004-01-29,2004,Jan-04," 41,565.01 ",69,30,Yes,No,1.4,Desserts,Yes,Evening,0.86
MC05474,Houston,NY,30.988092,-119.404184,2004-01-30,2004,Jan-04," 19,038.34 ",249,48,Yes,No,4.6,Happy Meal,No,Late Night,0.98
MC05475,Chicago,NY,28.708595,-83.75464,2004-02-01,2004,Feb-04," 21,716.15 ",406,28,No,No,2.3,Burgers,Yes,Morning,0.81
MC05476,San Antonio,IL,38.319288,-124.24328,2004-02-03,2004,Feb-04," 47,033.24 ",522,14,Yes,Yes,1.6,Burgers,Yes,Afternoon,1.07
MC05477,Chicago,PA,35.874268,-91.723418,2004-02-04,2004,Feb-04," 18,925.40 ",62,12,Yes,No,3.4,Happy Meal,Yes,Morning,0.85
MC05478,Chicago,AZ,32.278854,-86.919366,2004-02-06,2004,Feb-04," 12,569.25 ",697,25,No,Yes,2.3,Desserts,No,Late Night,1.24
MC05479,Dallas,TX,33.827959,-70.688341,2004-02-08,2004,Feb-04," 22,264.79 ",734,38,Yes,No,1,Fries,Yes,Morning,1.09
MC05480,San Antonio,TX,40.823585,-105.05057,2004-02-09,2004,Feb-04," 19,149.09 ",881,24,Yes,Yes,3.9,Happy Meal,Yes,Morning,0.86
MC05481,San Antonio,AZ,48.32271,-91.272933,2004-02-11,2004,Feb-04," 12,644.71 ",731,26,No,Yes,3.4,Happy Meal,No,Evening,0.81
MC05482,Los Angeles,TX,45.322278,-114.882514,2004-02-12,2004,Feb-04," 19,802.66 ",498,30,Yes,No,3.5,Happy Meal,Yes,Late Night,1.33
MC05483,Houston,NY,27.020072,-108.387466,2004-02-14,2004,Feb-04," 33,964.74 ",200,28,No,No,1.5,Desserts,No,Morning,0.97
MC05484,Phoenix,CA,38.665781,-114.748955,2004-02-16,2004,Feb-04," 23,156.89 ",464,14,Yes,No,1.5,Burgers,Yes,Afternoon,1.33
MC05485,San Diego,NY,38.153398,-74.788619,2004-02-17,2004,Feb-04," 28,843.98 ",499,36,No,No,2.7,Drinks,Yes,Morning,1.2
MC05486,Philadelphia,CA,32.700061,-91.453993,2004-02-19,2004,Feb-04," 31,842.90 ",243,23,Yes,Yes,1.8,Burgers,Yes,Morning,0.83
MC05487,Lagos,NY,44.945619,-85.868573,2004-02-20,2004,Feb-04," 19,560.58 ",305,49,No,No,1.8,Desserts,Yes,Evening,0.9
MC05488,San Diego,AZ,31.912251,-112.925081,2004-02-22,2004,Feb-04," 33,379.09 ",559,29,Yes,No,1.9,Fries,Yes,Afternoon,0.95
MC05489,Los Angeles,NY,34.489566,-73.572168,2004-02-24,2004,Feb-04," 21,161.56 ",288,14,No,No,4.9,Fries,Yes,Afternoon,1.24
MC05490,Lagos,TX,49.774765,-113.294858,2004-02-25,2004,Feb-04," 46,358.08 ",155,35,No,No,4.3,Happy Meal,Yes,Morning,1.41
MC05491,San Antonio,TX,38.540829,-72.785762,2004-02-27,2004,Feb-04," 29,894.92 ",491,46,Yes,Yes,1.3,Desserts,No,Late Night,1.09
MC05492,Los Angeles,TX,36.674301,-94.450461,2004-02-28,2004,Feb-04," 21,935.95 ",343,25,No,No,2.8,Fries,No,Morning,1.26
MC05493,Dallas,TX,38.64108,-75.235598,2004-03-01,2004,Mar-04," 35,063.01 ",631,9,No,Yes,2.1,Happy Meal,Yes,Evening,1.19
MC05494,Chicago,CA,33.810363,-94.437827,2004-03-03,2004,Mar-04," 45,523.33 ",717,21,Yes,Yes,1.4,Desserts,No,Morning,0.85
MC05495,Houston,TX,29.79233,-108.583992,2004-03-04,2004,Mar-04," 12,836.96 ",988,46,No,Yes,5,Drinks,No,Late Night,0.86
MC05496,Philadelphia,CA,45.03891,-89.296872,2004-03-06,2004,Mar-04," 36,551.44 ",389,39,Yes,Yes,4.8,Desserts,Yes,Late Night,1.33
MC05497,Los Angeles,CA,44.467595,-108.857897,2004-03-07,2004,Mar-04," 5,209.31 ",187,33,Yes,No,3.3,Desserts,No,Afternoon,1.32
MC05498,Philadelphia,TX,40.383391,-85.913143,2004-03-09,2004,Mar-04," 29,166.62 ",265,10,Yes,No,4.3,Happy Meal,No,Afternoon,1.39
MC05499,Chicago,CA,27.621971,-82.226818,2004-03-11,2004,Mar-04," 27,795.95 ",465,42,No,Yes,3,Happy Meal,Yes,Evening,0.95
MC05500,Phoenix,NY,30.676358,-102.299056,2004-03-12,2004,Mar-04," 28,656.23 ",597,11,Yes,No,1.3,Desserts,No,Evening,1.4
MC05501,Phoenix,PA,25.975548,-77.275546,2004-03-14,2004,Mar-04," 28,296.04 ",847,20,No,Yes,2.6,Fries,No,Afternoon,1.46
MC05502,San Jose,TX,42.766813,-117.46295,2004-03-15,2004,Mar-04," 42,945.60 ",132,28,No,No,4.8,Happy Meal,No,Morning,1.33
MC05503,Houston,CA,38.447669,-100.52049,2004-03-17,2004,Mar-04," 33,557.87 ",403,15,Yes,Yes,4.4,Fries,Yes,Morning,1.42
MC05504,Phoenix,PA,25.505854,-119.419792,2004-03-19,2004,Mar-04," 49,835.73 ",394,47,No,No,3.6,Happy Meal,No,Evening,0.97
MC05505,Lagos,NY,35.204882,-70.658471,2004-03-20,2004,Mar-04," 39,294.15 ",605,41,No,No,4.2,Desserts,No,Afternoon,0.81
MC05506,Lagos,NY,47.087512,-89.356433,2004-03-22,2004,Mar-04," 17,006.49 ",600,18,Yes,No,1.1,Desserts,No,Afternoon,0.94
MC05507,Dallas,AZ,36.265616,-114.974748,2004-03-24,2004,Mar-04," 28,071.08 ",232,40,No,Yes,4.4,Happy Meal,No,Morning,1.09
MC05508,San Diego,CA,38.157209,-79.473756,2004-03-25,2004,Mar-04," 24,729.63 ",577,46,No,Yes,4.6,Burgers,Yes,Afternoon,1.2
MC05509,Philadelphia,CA,49.183188,-101.383402,2004-03-27,2004,Mar-04," 17,594.31 ",581,48,No,Yes,4.2,Burgers,No,Afternoon,1.28
MC05510,Dallas,TX,35.590272,-87.805641,2004-03-28,2004,Mar-04," 27,182.79 ",831,36,No,Yes,1.1,Desserts,Yes,Afternoon,1.08
MC05511,Los Angeles,IL,30.076029,-113.760953,2004-03-30,2004,Mar-04," 19,436.83 ",636,36,Yes,No,2.4,Drinks,No,Morning,1.13
MC05512,San Antonio,PA,48.65263,-87.131843,2004-04-01,2004,Apr-04," 8,289.22 ",604,20,Yes,No,2.3,Happy Meal,No,Late Night,1.28
MC05513,Chicago,TX,48.910856,-104.97788,2004-04-02,2004,Apr-04," 15,047.46 ",816,6,No,Yes,4.1,Burgers,No,Late Night,1.48
MC05514,San Diego,TX,30.968138,-124.516218,2004-04-04,2004,Apr-04," 12,557.65 ",262,36,No,Yes,3.8,Happy Meal,No,Evening,1.01
MC05515,Lagos,CA,38.610364,-68.459863,2004-04-05,2004,Apr-04," 42,466.51 ",732,20,Yes,Yes,3.1,Happy Meal,No,Afternoon,0.95
MC05516,Phoenix,NY,40.322159,-96.017332,2004-04-07,2004,Apr-04," 41,340.49 ",662,32,No,Yes,2.5,Fries,Yes,Afternoon,1.18
MC05517,Houston,CA,31.831749,-106.693978,2004-04-09,2004,Apr-04," 41,677.88 ",365,5,Yes,Yes,3.6,Fries,Yes,Late Night,1.37
MC05518,Lagos,TX,33.99956,-78.336499,2004-04-10,2004,Apr-04," 48,670.19 ",531,12,No,Yes,2,Burgers,No,Morning,1.29
MC05519,Lagos,CA,25.926798,-79.656131,2004-04-12,2004,Apr-04," 32,897.56 ",907,5,No,No,2.8,Happy Meal,No,Evening,1.14
MC05520,Phoenix,TX,31.451287,-90.682674,2004-04-13,2004,Apr-04," 26,487.45 ",212,40,Yes,No,2.4,Desserts,Yes,Late Night,1.22
MC05521,San Jose,CA,29.259549,-120.494955,2004-04-15,2004,Apr-04," 44,340.66 ",291,27,Yes,Yes,3.1,Desserts,No,Morning,1.39
MC05522,Dallas,NY,37.932512,-68.059106,2004-04-17,2004,Apr-04," 29,451.92 ",412,17,No,Yes,1.9,Burgers,Yes,Afternoon,1.41
MC05523,Los Angeles,AZ,30.339415,-87.3089,2004-04-18,2004,Apr-04," 40,361.24 ",928,49,Yes,Yes,1.9,Drinks,Yes,Late Night,1
MC05524,Dallas,TX,35.120053,-79.983337,2004-04-20,2004,Apr-04," 6,656.66 ",615,42,No,No,3.3,Drinks,No,Morning,1.41
MC05525,Philadelphia,TX,29.778357,-105.450307,2004-04-21,2004,Apr-04," 20,932.90 ",360,22,Yes,Yes,2.8,Desserts,Yes,Morning,1.27
MC05526,Los Angeles,AZ,26.847872,-99.590741,2004-04-23,2004,Apr-04," 12,861.36 ",78,22,Yes,No,3.1,Drinks,Yes,Evening,1.34
MC05527,San Jose,CA,35.250829,-108.81962,2004-04-25,2004,Apr-04," 10,213.10 ",803,18,Yes,No,1.6,Drinks,Yes,Afternoon,0.94
MC05528,Dallas,CA,41.087036,-121.139245,2004-04-26,2004,Apr-04," 32,700.56 ",782,5,Yes,Yes,1.3,Happy Meal,No,Morning,1.04
MC05529,Chicago,AZ,45.901859,-77.141223,2004-04-28,2004,Apr-04," 7,936.44 ",426,12,No,No,3.1,Fries,No,Evening,0.99
MC05530,Los Angeles,NY,35.825916,-119.835107,2004-04-29,2004,Apr-04," 37,341.35 ",563,8,Yes,Yes,4.3,Drinks,No,Late Night,1.3
MC05531,Houston,CA,43.634897,-105.331194,2004-05-01,2004,May-04," 40,228.36 ",870,40,Yes,No,3.3,Happy Meal,No,Afternoon,1.27
MC05532,Philadelphia,IL,27.595105,-80.767303,2004-05-03,2004,May-04," 45,340.47 ",658,35,Yes,Yes,1.7,Happy Meal,No,Morning,0.97
MC05533,San Jose,NY,44.231696,-73.249959,2004-05-04,2004,May-04," 35,840.54 ",911,13,Yes,Yes,3.8,Burgers,Yes,Evening,1.32
MC05534,Lagos,NY,44.327092,-91.464811,2004-05-06,2004,May-04," 46,046.02 ",592,42,Yes,No,3,Desserts,Yes,Afternoon,1.1
MC05535,Lagos,CA,25.536967,-100.03455,2004-05-08,2004,May-04," 37,955.48 ",331,33,No,Yes,1.5,Desserts,Yes,Morning,1.12
MC05536,San Diego,CA,29.24978,-99.066972,2004-05-09,2004,May-04," 32,326.23 ",351,47,No,Yes,4.2,Desserts,Yes,Evening,1
MC05537,Houston,CA,33.036174,-115.368885,2004-05-11,2004,May-04," 28,840.33 ",951,11,No,No,1.7,Fries,Yes,Evening,1.44
